Local time,Open,High,Low,Close,Volume
14.07.2024 12:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 13:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 14:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 15:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 16:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 17:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 18:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 19:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 20:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 21:00:00.000 GMT+0100,0.67823,0.67823,0.67823,0.67823,0
14.07.2024 22:00:00.000 GMT+0100,0.67690,0.67783,0.67684,0.67713,1473.21
14.07.2024 23:00:00.000 GMT+0100,0.67717,0.67726,0.67626,0.67668,2661.7
15.07.2024 00:00:00.000 GMT+0100,0.67667,0.67716,0.67667,0.67703,1614.3
15.07.2024 01:00:00.000 GMT+0100,0.67702,0.67713,0.67637,0.67670,3577.74
15.07.2024 02:00:00.000 GMT+0100,0.67671,0.67714,0.67621,0.67702,2666.07
15.07.2024 03:00:00.000 GMT+0100,0.67702,0.67771,0.67665,0.67729,2689.26
15.07.2024 04:00:00.000 GMT+0100,0.67730,0.67779,0.67729,0.67760,1269.15
15.07.2024 05:00:00.000 GMT+0100,0.67761,0.67763,0.67734,0.67745,962.65
15.07.2024 06:00:00.000 GMT+0100,0.67745,0.67760,0.67728,0.67744,1265.61
15.07.2024 07:00:00.000 GMT+0100,0.67743,0.67750,0.67659,0.67710,3302.67
15.07.2024 08:00:00.000 GMT+0100,0.67709,0.67788,0.67698,0.67783,3869.1
15.07.2024 09:00:00.000 GMT+0100,0.67784,0.67883,0.67784,0.67845,3203.07
15.07.2024 10:00:00.000 GMT+0100,0.67845,0.67875,0.67784,0.67798,2163.96
15.07.2024 11:00:00.000 GMT+0100,0.67796,0.67816,0.67757,0.67800,2433.12
15.07.2024 12:00:00.000 GMT+0100,0.67800,0.67833,0.67753,0.67770,2636.58
15.07.2024 13:00:00.000 GMT+0100,0.67771,0.67796,0.67702,0.67751,4089.72
15.07.2024 14:00:00.000 GMT+0100,0.67752,0.67822,0.67730,0.67770,6614.49
15.07.2024 15:00:00.000 GMT+0100,0.67771,0.67785,0.67708,0.67756,5056.29
15.07.2024 16:00:00.000 GMT+0100,0.67758,0.67819,0.67730,0.67766,5912.04
15.07.2024 17:00:00.000 GMT+0100,0.67765,0.67816,0.67673,0.67706,6967.56
