Local time,Open,High,Low,Close,Volume
26.08.2012 01:00:00.000 GMT+0100,5.82322,5.83820,5.81374,5.83228,4419.7598
27.08.2012 01:00:00.000 GMT+0100,5.83195,5.84233,5.80838,5.82779,60883.9219
28.08.2012 01:00:00.000 GMT+0100,5.82774,5.84653,5.79676,5.82987,108789.8594
29.08.2012 01:00:00.000 GMT+0100,5.82986,5.86259,5.80727,5.81952,92173.4297
30.08.2012 01:00:00.000 GMT+0100,5.81952,5.83217,5.79955,5.81756,93623.9375
31.08.2012 01:00:00.000 GMT+0100,5.81732,5.82200,5.76696,5.79100,125356.1719
01.09.2012 01:00:00.000 GMT+0100,5.79100,5.79100,5.79100,5.79100,0
02.09.2012 01:00:00.000 GMT+0100,5.79280,5.80503,5.78946,5.79818,7982.48
03.09.2012 01:00:00.000 GMT+0100,5.79818,5.81744,5.78935,5.80990,66180.4766
04.09.2012 01:00:00.000 GMT+0100,5.80997,5.81897,5.77891,5.81460,94432.8594
05.09.2012 01:00:00.000 GMT+0100,5.81499,5.84440,5.79967,5.82934,118929.1797
06.09.2012 01:00:00.000 GMT+0100,5.82941,5.86178,5.81542,5.84928,132601.7344
07.09.2012 01:00:00.000 GMT+0100,5.84889,5.85631,5.71159,5.71407,105136.7813
08.09.2012 01:00:00.000 GMT+0100,5.71407,5.71407,5.71407,5.71407,0
09.09.2012 01:00:00.000 GMT+0100,5.72095,5.73247,5.72019,5.72332,3223.8701
10.09.2012 01:00:00.000 GMT+0100,5.72304,5.79589,5.71761,5.79301,79064.3672
11.09.2012 01:00:00.000 GMT+0100,5.79301,5.79967,5.75390,5.76649,91153.7109
12.09.2012 01:00:00.000 GMT+0100,5.76641,5.78572,5.73369,5.73830,105874.75
13.09.2012 01:00:00.000 GMT+0100,5.73792,5.78834,5.70578,5.70745,98627.1484
14.09.2012 01:00:00.000 GMT+0100,5.70745,5.71325,5.64334,5.67826,102490.3125
15.09.2012 01:00:00.000 GMT+0100,5.67826,5.67826,5.67826,5.67826,0
16.09.2012 01:00:00.000 GMT+0100,5.67925,5.69416,5.66548,5.69378,6920.2798
17.09.2012 01:00:00.000 GMT+0100,5.69378,5.71592,5.67176,5.71398,81958.5234
18.09.2012 01:00:00.000 GMT+0100,5.71408,5.72828,5.70058,5.70817,87477.9922
19.09.2012 01:00:00.000 GMT+0100,5.70817,5.72228,5.69023,5.69518,93436.4375
20.09.2012 01:00:00.000 GMT+0100,5.69518,5.75718,5.69038,5.73005,88963.2422
21.09.2012 01:00:00.000 GMT+0100,5.73012,5.74758,5.69485,5.74163,89850.2109
22.09.2012 01:00:00.000 GMT+0100,5.74163,5.74163,5.74163,5.74163,0
23.09.2012 01:00:00.000 GMT+0100,5.73372,5.75178,5.72402,5.74705,5577.29
24.09.2012 01:00:00.000 GMT+0100,5.74705,5.77040,5.73645,5.73929,68422.1094
25.09.2012 01:00:00.000 GMT+0100,5.73945,5.76327,5.70239,5.72764,80185.8516
26.09.2012 01:00:00.000 GMT+0100,5.72748,5.77719,5.71517,5.74867,77800.2578
27.09.2012 01:00:00.000 GMT+0100,5.74859,5.76197,5.70016,5.70877,80507.3281
28.09.2012 01:00:00.000 GMT+0100,5.70896,5.74173,5.68218,5.72134,80031.0234
29.09.2012 01:00:00.000 GMT+0100,5.72134,5.72134,5.72134,5.72134,0
30.09.2012 01:00:00.000 GMT+0100,5.72165,5.74842,5.71835,5.74718,6740.9302
01.10.2012 01:00:00.000 GMT+0100,5.74718,5.74869,5.70535,5.73132,87331.1172
02.10.2012 01:00:00.000 GMT+0100,5.73107,5.73107,5.67307,5.70767,75565.0078
03.10.2012 01:00:00.000 GMT+0100,5.70767,5.76664,5.70354,5.75364,87428.6797
04.10.2012 01:00:00.000 GMT+0100,5.75364,5.76070,5.68867,5.69927,79848.9688
05.10.2012 01:00:00.000 GMT+0100,5.69948,5.70960,5.65910,5.67562,67461.3672
06.10.2012 01:00:00.000 GMT+0100,5.67562,5.67562,5.67562,5.67562,0
07.10.2012 01:00:00.000 GMT+0100,5.68446,5.68567,5.66558,5.68053,4941.96
08.10.2012 01:00:00.000 GMT+0100,5.68053,5.72212,5.68032,5.71466,65291.6914
09.10.2012 01:00:00.000 GMT+0100,5.71466,5.74973,5.70308,5.74528,79654.0313
10.10.2012 01:00:00.000 GMT+0100,5.74548,5.75533,5.72178,5.73483,77151.7734
11.10.2012 01:00:00.000 GMT+0100,5.73462,5.74817,5.69757,5.70628,76548.8516
12.10.2012 01:00:00.000 GMT+0100,5.70618,5.71725,5.68766,5.70585,72680.1484
13.10.2012 01:00:00.000 GMT+0100,5.70585,5.70585,5.70585,5.70585,0
14.10.2012 01:00:00.000 GMT+0100,5.70574,5.72358,5.69774,5.72268,3667.8401
15.10.2012 01:00:00.000 GMT+0100,5.72268,5.73098,5.69709,5.70341,69660.5469
16.10.2012 01:00:00.000 GMT+0100,5.70343,5.70613,5.63660,5.64657,83695.6016
17.10.2012 01:00:00.000 GMT+0100,5.64663,5.65421,5.62418,5.63682,80887.5
18.10.2012 01:00:00.000 GMT+0100,5.63694,5.64670,5.61155,5.63476,84324.1875
19.10.2012 01:00:00.000 GMT+0100,5.63491,5.66997,5.63008,5.65695,63411.1602
20.10.2012 01:00:00.000 GMT+0100,5.65695,5.65695,5.65695,5.65695,0
21.10.2012 01:00:00.000 GMT+0100,5.65171,5.66467,5.65144,5.66058,5627.6602
22.10.2012 01:00:00.000 GMT+0100,5.66024,5.68448,5.64748,5.66780,61927.1797
23.10.2012 01:00:00.000 GMT+0100,5.66810,5.74250,5.66744,5.73277,75824.7031
24.10.2012 01:00:00.000 GMT+0100,5.73277,5.76357,5.71471,5.75018,86941.7188
25.10.2012 01:00:00.000 GMT+0100,5.75002,5.77736,5.72184,5.77493,81779.0469
26.10.2012 01:00:00.000 GMT+0100,5.77493,5.79950,5.76168,5.76440,74802.7891
27.10.2012 01:00:00.000 GMT+0100,5.76440,5.76440,5.76440,5.76440,0
28.10.2012 01:00:00.000 GMT+0100,5.76116,5.77625,5.74777,5.77625,6468.8901
29.10.2012 00:00:00.000 GMT-0000,5.77625,5.79658,5.75608,5.76405,46662.6289
30.10.2012 00:00:00.000 GMT-0000,5.76428,5.77636,5.72368,5.73041,55856.6289
31.10.2012 00:00:00.000 GMT-0000,5.73041,5.73788,5.67318,5.69837,76246.9063
01.11.2012 00:00:00.000 GMT-0000,5.69837,5.71777,5.67075,5.67552,71640.1484
02.11.2012 00:00:00.000 GMT-0000,5.67552,5.74075,5.67552,5.72970,64620.5781
03.11.2012 00:00:00.000 GMT-0000,5.72970,5.72970,5.72970,5.72970,0
04.11.2012 00:00:00.000 GMT-0000,5.73270,5.73846,5.72608,5.73462,6400.8701
05.11.2012 00:00:00.000 GMT-0000,5.73462,5.75670,5.72713,5.72923,62072.8516
06.11.2012 00:00:00.000 GMT-0000,5.72934,5.74067,5.70558,5.71612,65566.0703
07.11.2012 00:00:00.000 GMT-0000,5.71622,5.75427,5.68437,5.74294,97303.3125
08.11.2012 00:00:00.000 GMT-0000,5.74280,5.75278,5.71783,5.72190,83750.9375
09.11.2012 00:00:00.000 GMT-0000,5.72169,5.75775,5.70018,5.74643,97631.9922
10.11.2012 00:00:00.000 GMT-0000,5.74643,5.74643,5.74643,5.74643,0
11.11.2012 00:00:00.000 GMT-0000,5.74048,5.74467,5.72569,5.74234,7919.3901
12.11.2012 00:00:00.000 GMT-0000,5.74211,5.75316,5.73104,5.74558,59524.6914
13.11.2012 00:00:00.000 GMT-0000,5.74557,5.78687,5.74541,5.76780,81917.5313
14.11.2012 00:00:00.000 GMT-0000,5.76780,5.77077,5.73623,5.76008,66690.0703
15.11.2012 00:00:00.000 GMT-0000,5.76008,5.77742,5.74535,5.75517,70552.3516
16.11.2012 00:00:00.000 GMT-0000,5.75536,5.80698,5.75440,5.78374,74121.0938
17.11.2012 00:00:00.000 GMT-0000,5.78374,5.78374,5.78374,5.78374,0
18.11.2012 00:00:00.000 GMT-0000,5.78085,5.78803,5.76841,5.77980,5751.6299
19.11.2012 00:00:00.000 GMT-0000,5.77932,5.78818,5.72407,5.75254,69096.2813
20.11.2012 00:00:00.000 GMT-0000,5.75254,5.75403,5.71708,5.73567,75951.0469
21.11.2012 00:00:00.000 GMT-0000,5.73567,5.75880,5.69228,5.70047,78725.0078
22.11.2012 00:00:00.000 GMT-0000,5.70078,5.71502,5.67680,5.68607,55622.2109
23.11.2012 00:00:00.000 GMT-0000,5.68607,5.69509,5.65043,5.65827,65164.8516
24.11.2012 00:00:00.000 GMT-0000,5.65827,5.65827,5.65827,5.65827,0
25.11.2012 00:00:00.000 GMT-0000,5.65253,5.66397,5.64452,5.66021,6693.0098
26.11.2012 00:00:00.000 GMT-0000,5.66014,5.67530,5.63508,5.64308,58987.1602
27.11.2012 00:00:00.000 GMT-0000,5.64247,5.70286,5.63379,5.69205,66031.9063
28.11.2012 00:00:00.000 GMT-0000,5.69167,5.70252,5.66164,5.66688,66394.1016
29.11.2012 00:00:00.000 GMT-0000,5.66688,5.69844,5.64446,5.68728,66983
30.11.2012 00:00:00.000 GMT-0000,5.68728,5.68851,5.65771,5.67225,74114.6094
01.12.2012 00:00:00.000 GMT-0000,5.67225,5.67225,5.67225,5.67225,0
02.12.2012 00:00:00.000 GMT-0000,5.66490,5.68403,5.66489,5.67574,7175.77
03.12.2012 00:00:00.000 GMT-0000,5.67574,5.67688,5.62528,5.63201,74249.5938
04.12.2012 00:00:00.000 GMT-0000,5.63206,5.63959,5.60643,5.61833,76556.8828
05.12.2012 00:00:00.000 GMT-0000,5.61845,5.63465,5.60458,5.62397,93844.4531
06.12.2012 00:00:00.000 GMT-0000,5.62397,5.66014,5.60781,5.65298,99898.6875
07.12.2012 00:00:00.000 GMT-0000,5.65267,5.69268,5.64906,5.67348,89706.2578
08.12.2012 00:00:00.000 GMT-0000,5.67348,5.67348,5.67348,5.67348,0
09.12.2012 00:00:00.000 GMT-0000,5.67866,5.69357,5.67592,5.68408,7215.3701
10.12.2012 00:00:00.000 GMT-0000,5.68408,5.69150,5.66228,5.66929,56036.8984
11.12.2012 00:00:00.000 GMT-0000,5.66911,5.67488,5.64243,5.64358,78493.8125
12.12.2012 00:00:00.000 GMT-0000,5.64358,5.65138,5.60868,5.62318,90697.75
13.12.2012 00:00:00.000 GMT-0000,5.62323,5.63158,5.60598,5.62575,84528.8672
14.12.2012 00:00:00.000 GMT-0000,5.62451,5.64417,5.60390,5.61991,84288.9531
15.12.2012 00:00:00.000 GMT-0000,5.61991,5.61991,5.61991,5.61991,0
16.12.2012 00:00:00.000 GMT-0000,5.59311,5.62367,5.59302,5.62277,7977.7402
17.12.2012 00:00:00.000 GMT-0000,5.62277,5.63089,5.59067,5.61201,67045.4609
18.12.2012 00:00:00.000 GMT-0000,5.61169,5.61501,5.58767,5.59787,89838.3906
19.12.2012 00:00:00.000 GMT-0000,5.59731,5.60621,5.52733,5.57749,92007.4688
20.12.2012 00:00:00.000 GMT-0000,5.57749,5.58278,5.54238,5.55884,85787.7188
21.12.2012 00:00:00.000 GMT-0000,5.55884,5.58381,5.52390,5.57018,98424.8281
22.12.2012 00:00:00.000 GMT-0000,5.57018,5.57018,5.57018,5.57018,0
23.12.2012 00:00:00.000 GMT-0000,5.57349,5.57641,5.56471,5.57461,6320.48
24.12.2012 00:00:00.000 GMT-0000,5.57488,5.61190,5.55316,5.59500,52639.1484
25.12.2012 00:00:00.000 GMT-0000,5.59479,5.61117,5.57350,5.59628,13978.4697
26.12.2012 00:00:00.000 GMT-0000,5.59628,5.60114,5.56825,5.58858,41536.5508
27.12.2012 00:00:00.000 GMT-0000,5.58858,5.58858,5.55173,5.56888,86369.2891
28.12.2012 00:00:00.000 GMT-0000,5.56847,5.60374,5.55917,5.57798,55240.8203
29.12.2012 00:00:00.000 GMT-0000,5.57798,5.57798,5.57798,5.57798,0
30.12.2012 00:00:00.000 GMT-0000,5.57925,5.58389,5.55623,5.57806,3648.05
31.12.2012 00:00:00.000 GMT-0000,5.57799,5.59818,5.55084,5.57457,73628.4688
01.01.2013 00:00:00.000 GMT-0000,5.55521,5.56620,5.54708,5.55785,1823.13
02.01.2013 00:00:00.000 GMT-0000,5.55828,5.56077,5.50267,5.54628,90836.7109
03.01.2013 00:00:00.000 GMT-0000,5.54617,5.59461,5.54258,5.58910,82875.4297
04.01.2013 00:00:00.000 GMT-0000,5.58888,5.61826,5.58067,5.60331,86348.8516
05.01.2013 00:00:00.000 GMT-0000,5.60331,5.60331,5.60331,5.60331,0
06.01.2013 00:00:00.000 GMT-0000,5.60584,5.61298,5.60489,5.61058,1256.8101
07.01.2013 00:00:00.000 GMT-0000,5.61045,5.62287,5.57337,5.57803,86101.3203
08.01.2013 00:00:00.000 GMT-0000,5.57805,5.60942,5.57209,5.59848,95163.2813
09.01.2013 00:00:00.000 GMT-0000,5.59807,5.61787,5.58771,5.59936,90872.5781
10.01.2013 00:00:00.000 GMT-0000,5.59969,5.60520,5.51788,5.52360,106475.8281
11.01.2013 00:00:00.000 GMT-0000,5.52360,5.54924,5.51338,5.52817,99303.2969
12.01.2013 00:00:00.000 GMT-0000,5.52817,5.52817,5.52817,5.52817,0
13.01.2013 00:00:00.000 GMT-0000,5.51459,5.52117,5.51377,5.51987,1795.65
14.01.2013 00:00:00.000 GMT-0000,5.51932,5.52339,5.49773,5.50553,94803.1406
15.01.2013 00:00:00.000 GMT-0000,5.50553,5.59167,5.49972,5.56788,122141.4688
16.01.2013 00:00:00.000 GMT-0000,5.56788,5.60132,5.56188,5.57061,131567.9531
17.01.2013 00:00:00.000 GMT-0000,5.57086,5.57551,5.53042,5.56979,125110.7813
18.01.2013 00:00:00.000 GMT-0000,5.56968,5.62324,5.56237,5.59810,107581.7891
19.01.2013 00:00:00.000 GMT-0000,5.59810,5.59810,5.59810,5.59810,0
20.01.2013 00:00:00.000 GMT-0000,5.60374,5.60638,5.59786,5.60337,1168.88
21.01.2013 00:00:00.000 GMT-0000,5.60349,5.61175,5.58574,5.60296,52314.2188
22.01.2013 00:00:00.000 GMT-0000,5.60311,5.60901,5.57178,5.58027,119208.6016
23.01.2013 00:00:00.000 GMT-0000,5.58004,5.58918,5.54357,5.56269,84876.1797
24.01.2013 00:00:00.000 GMT-0000,5.56273,5.57329,5.52096,5.53636,93178.2422
25.01.2013 00:00:00.000 GMT-0000,5.53628,5.54388,5.50358,5.52144,85656.8984
26.01.2013 00:00:00.000 GMT-0000,5.52144,5.52144,5.52144,5.52144,0
27.01.2013 00:00:00.000 GMT-0000,5.52411,5.52955,5.52061,5.52377,2287.01
28.01.2013 00:00:00.000 GMT-0000,5.52377,5.54726,5.51768,5.53763,73867.3984
29.01.2013 00:00:00.000 GMT-0000,5.53763,5.54132,5.49032,5.49777,76753.1875
30.01.2013 00:00:00.000 GMT-0000,5.49777,5.50484,5.46727,5.47139,85806.7031
31.01.2013 00:00:00.000 GMT-0000,5.47127,5.49537,5.45223,5.45479,74921.0313
01.02.2013 00:00:00.000 GMT-0000,5.45488,5.46853,5.42812,5.45545,83637.6172
02.02.2013 00:00:00.000 GMT-0000,5.45545,5.45545,5.45545,5.45545,0
03.02.2013 00:00:00.000 GMT-0000,5.44467,5.45065,5.44095,5.45033,1700.66
04.02.2013 00:00:00.000 GMT-0000,5.45073,5.48680,5.44726,5.47705,69867.1719
05.02.2013 00:00:00.000 GMT-0000,5.47705,5.49964,5.46366,5.47514,84917.7969
